tsaEligible,damagedStateAbbreviation,residenceType,grossIncome,repairAmount,destroyed,waterLevel
1,TX,House/Duplex,170000.0,20530.23,0,9.0
1,FL,Apartment,20000.0,,0,
1,PR,House/Duplex,5000.0,,0,0.0
1,PR,Townhouse,2100.0,,0,0.0
0,FL,House/Duplex,52000.0,,0,
0,FL,House/Duplex,0.0,,0,0.0
0,LA,House/Duplex,65000.0,,0,
0,LA,House/Duplex,150000.0,,0,
1,TX,Mobile Home,50000.0,1766.66,0,21.0
1,FL,Apartment,,,0,0.0
1,FL,House/Duplex,,,0,
1,PR,House/Duplex,10000.0,10128.83,0,2.0
1,PR,Apartment,2000.0,,0,0.0
0,LA,House/Duplex,42000.0,,0,
0,FL,House/Duplex,26256.0,,0,0.0
0,FL,Apartment,30000.0,,0,
1,FL,House/Duplex,35000.0,,0,
1,FL,Apartment,24600.0,,0,0.0
1,FL,Townhouse,15000.0,,0,0.0
1,LA,House/Duplex,65000.0,,0,
0,TX,Apartment,65000.0,,0,
0,TX,House/Duplex,35000.0,2727.0,0,2.0
0,LA,House/Duplex,30000.0,,0,
0,FL,Mobile Home,90775.0,,0,
0,FL,House/Duplex,,,0,
0,FL,Townhouse,31000.0,,0,
1,PR,Townhouse,25000.0,,0,
0,FL,Apartment,,,0,
0,LA,House/Duplex,113000.0,,0,
1,PR,Townhouse,36212.0,,0,0.0
1,PR,House/Duplex,13000.0,79.68,0,0.0
0,FL,House/Duplex,22000.0,,0,0.0
1,TX,Apartment,30000.0,,0,
1,PR,Mobile Home,13000.0,,0,
1,PR,House/Duplex,14304.0,,0,0.0
1,FL,House/Duplex,12000.0,,0,0.0
1,FL,Apartment,25841.0,,0,
1,FL,House/Duplex,74335.0,,0,
0,LA,Apartment,,,0,
1,TX,House/Duplex,,,0,
1,PR,Apartment,9600.0,,0,0.0
0,TX,House/Duplex,2589.0,19643.71,0,3.0
0,LA,House/Duplex,15000.0,,0,0.0
0,FL,Mobile Home,65000.0,,0,
0,TX,House/Duplex,34320.0,,0,4.0
0,TX,Apartment,31200.0,,0,
0,FL,House/Duplex,48800.0,,0,
1,PR,Townhouse,,,0,0.0
0,LA,House/Duplex,87500.0,,0,
0,FL,Other,8820.0,,0,
1,PR,House/Duplex,20000.0,,0,
0,TX,Mobile Home,9768.0,1042.4,0,0.0
1,FL,Apartment,,,0,0.0
0,FL,Apartment,,,0,
0,LA,Apartment,63100.0,,0,0.0
0,TX,Apartment,1700.0,,0,0.0
0,TX,House/Duplex,120000.0,,0,1.0
0,FL,House/Duplex,,,0,
0,LA,Mobile Home,95621.0,,0,0.0
1,FL,House/Duplex,76400.0,,0,0.0
1,FL,Apartment,23000.0,,0,
0,FL,Apartment,68000.0,,0,
0,FL,Townhouse,30000.0,,0,0.0
0,TX,Mobile Home,45600.0,,0,
1,FL,Apartment,35000.0,,0,
0,LA,Apartment,1500.0,,0,
0,TX,Apartment,,,0,0.0
1,FL,Apartment,11000.0,,0,0.0
1,FL,Condo,25000.0,,0,
0,TX,House/Duplex,,,0,0.0
0,FL,Townhouse,45000.0,,0,0.0
1,PR,House/Duplex,15000.0,,0,0.0
0,TX,Other,,,0,
1,FL,Apartment,15000.0,,0,
0,NC,House/Duplex,21168.0,,0,
1,PR,House/Duplex,71600.0,,0,
0,FL,Apartment,,,0,
1,FL,House/Duplex,,,0,1.0
0,TX,House/Duplex,2200.0,,0,
1,FL,House/Duplex,,,0,0.0
0,LA,Apartment,,,0,
1,TX,Travel Trailer,72124.0,8698.21,0,57.0
0,TX,House/Duplex,3000.0,,0,0.0
0,TX,Apartment,15000.0,,0,
1,TX,Mobile Home,,,0,0.0
1,PR,House/Duplex,16800.0,,0,0.0
0,TX,Mobile Home,0.0,,0,0.0
0,TX,Travel Trailer,7140.0,,0,0.0
1,TX,House/Duplex,48000.0,7367.07,0,13.0
0,TX,House/Duplex,71028.0,,0,
0,LA,Apartment,0.0,,0,
0,FL,Townhouse,35360.0,,0,
0,TX,Mobile Home,1600.0,,0,0.0
0,FL,House/Duplex,120000.0,,0,
1,FL,Condo,33000.0,,0,
0,FL,Apartment,,,0,0.0
0,FL,House/Duplex,75196.0,,0,
0,LA,Apartment,18500.0,,0,
0,FL,House/Duplex,,,0,0.0
1,FL,House/Duplex,50000.0,,0,
0,FL,Apartment,15000.0,,0,0.0
0,LA,House/Duplex,25000.0,,0,0.0
1,PR,Townhouse,15000.0,,0,0.0
0,FL,House/Duplex,140000.0,,0,
0,FL,House/Duplex,48000.0,,0,
1,TX,House/Duplex,,,0,
1,PR,Townhouse,14400.0,,0,0.0
1,PR,House/Duplex,2000.0,3084.0,0,0.0
1,PR,Condo,48000.0,,0,0.0
1,TX,House/Duplex,,,0,
0,FL,House/Duplex,31200.0,,0,
0,FL,House/Duplex,65005.0,,0,
0,FL,House/Duplex,30000.0,,0,
0,FL,House/Duplex,41000.0,,0,
0,LA,House/Duplex,118057.0,,0,
0,TX,House/Duplex,12000.0,,0,0.0
0,LA,Apartment,0.0,,0,0.0
0,TX,House/Duplex,24000.0,,0,
0,LA,House/Duplex,35000.0,,0,
0,TX,House/Duplex,60000.0,,0,
0,FL,Townhouse,,,0,0.0
1,PR,House/Duplex,,,0,0.0
1,PR,House/Duplex,3002.0,3199.7,0,0.0
0,LA,Mobile Home,20176.0,,0,0.0
0,TX,House/Duplex,4000.0,,0,
0,LA,House/Duplex,20000.0,,0,0.0
1,FL,House/Duplex,,,0,
1,TX,House/Duplex,,,0,0.0
0,FL,Other,12000.0,,0,
0,FL,House/Duplex,36658.0,,0,
0,FL,House/Duplex,,,0,
0,FL,Townhouse,27431.0,,0,
1,FL,House/Duplex,8820.0,2164.5,0,17.0
0,FL,House/Duplex,1300.0,,0,0.0
0,LA,Townhouse,25000.0,,0,
1,TX,House/Duplex,,1028.5,0,0.0
0,LA,Apartment,54540.0,,0,
0,LA,House/Duplex,41000.0,,0,0.0
1,PR,House/Duplex,20064.0,2938.19,0,0.0
0,TX,Apartment,7000.0,,0,30.0
0,FL,House/Duplex,22000.0,,0,0.0
0,LA,Apartment,15000.0,,0,
1,FL,House/Duplex,15000.0,,0,0.0
0,LA,House/Duplex,70000.0,,0,10.0
0,NC,House/Duplex,38900.0,,0,0.0
0,TX,House/Duplex,,,0,1.0
1,PR,Apartment,10000.0,,0,0.0
0,TX,Apartment,2000.0,,0,0.0
1,PR,House/Duplex,30000.0,,0,0.0
0,FL,Mobile Home,55000.0,,0,
0,TX,House/Duplex,,,0,
0,FL,House/Duplex,15000.0,,0,
0,LA,House/Duplex,32640.0,,0,1.0
0,LA,House/Duplex,65000.0,,0,
0,LA,Condo,37500.0,,0,
0,FL,Mobile Home,40876.0,,0,0.0
0,TX,House/Duplex,9348.0,3175.58,0,3.0
0,FL,House/Duplex,,,0,
1,PR,Townhouse,14280.0,,0,0.0
0,TX,House/Duplex,,,0,0.0
1,TX,Apartment,50000.0,,0,
0,TX,House/Duplex,1704.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
1,PR,House/Duplex,10200.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
1,PR,House/Duplex,1500.0,,0,0.0
0,FL,House/Duplex,52000.0,,0,
0,FL,Apartment,19000.0,,0,
1,TX,House/Duplex,28560.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,TX,House/Duplex,50000.0,,0,0.0
0,FL,House/Duplex,90000.0,,0,1.0
0,TX,Mobile Home,10080.0,,0,0.0
0,LA,House/Duplex,10000.0,,0,
0,TX,House/Duplex,18000.0,,0,
0,LA,Apartment,38000.0,,0,
0,LA,House/Duplex,27000.0,,0,
0,LA,House/Duplex,70000.0,,0,
1,PR,Townhouse,2592.0,12990.77,0,0.0
1,PR,House/Duplex,,,0,0.0
0,LA,House/Duplex,7800.0,,0,3.0
1,PR,House/Duplex,,,0,0.0
0,FL,House/Duplex,25000.0,,0,
0,FL,House/Duplex,30000.0,,0,0.0
0,FL,Apartment,8796.0,,0,0.0
1,FL,House/Duplex,21000.0,,0,0.0
1,PR,Apartment,2592.0,,0,0.0
0,FL,House/Duplex,,,0,5.0
0,TX,House/Duplex,83200.0,,0,0.0
0,FL,House/Duplex,46560.0,,0,
0,FL,House/Duplex,16000.0,,0,0.0
1,PR,House/Duplex,115000.0,,0,0.0
1,TX,Mobile Home,46000.0,,0,0.0
0,TX,Other,703.0,,0,
0,FL,House/Duplex,15000.0,,0,
1,FL,House/Duplex,3359804.0,,0,
0,LA,House/Duplex,75576.0,,0,
0,LA,House/Duplex,20000.0,,0,0.0
0,TX,House/Duplex,13740.0,,0,
1,PR,Apartment,12000.0,,0,
0,FL,House/Duplex,8250.0,,0,0.0
1,FL,Other,8000.0,,0,
1,FL,Mobile Home,22880.0,,0,0.0
1,PR,Apartment,15000.0,,0,0.0
0,LA,House/Duplex,133146.0,,0,0.0
0,TX,House/Duplex,10000.0,,0,0.0
0,TX,House/Duplex,12132.0,,0,0.0
1,PR,House/Duplex,13000.0,,0,0.0
0,FL,House/Duplex,19200.0,,0,
0,FL,House/Duplex,,,0,
0,FL,Mobile Home,13200.0,,0,0.0
0,TX,House/Duplex,125000.0,,0,
0,FL,Apartment,14400.0,,0,0.0
0,TX,Apartment,2200.0,,0,0.0
1,FL,Apartment,23300.0,,0,
0,LA,Other,36400.0,,0,0.0
0,FL,Apartment,2300.0,,0,0.0
1,PR,House/Duplex,1400.0,,0,0.0
1,FL,House/Duplex,24000.0,,0,
0,PR,Townhouse,12564.0,,0,
1,PR,House/Duplex,,,0,
0,FL,House/Duplex,30000.0,,0,
0,TX,House/Duplex,50000.0,,0,0.0
1,FL,House/Duplex,12000.0,,0,0.0
1,PR,House/Duplex,1600.0,918.0,1,0.0
0,FL,House/Duplex,26000.0,,0,
1,FL,House/Duplex,45000.0,,0,0.0
0,FL,House/Duplex,75000.0,,0,0.0
0,FL,House/Duplex,28800.0,,0,0.0
0,TX,House/Duplex,11000.0,,0,
1,LA,House/Duplex,,,0,0.0
1,PR,Apartment,11088.0,,0,0.0
0,FL,House/Duplex,12000.0,,0,0.0
1,PR,House/Duplex,,,0,48.0
0,FL,House/Duplex,26000.0,,0,0.0
0,FL,House/Duplex,27000.0,2164.5,0,14.0
0,LA,House/Duplex,41175.0,,0,
0,FL,House/Duplex,59000.0,,0,
1,PR,House/Duplex,40593.0,,0,0.0
1,PR,House/Duplex,1773.0,,0,0.0
1,FL,Apartment,22000.0,,0,
1,LA,Apartment,0.0,,0,
1,PR,Other,10140.0,,0,
1,PR,House/Duplex,3000.0,,0,0.0
1,TX,House/Duplex,,,0,12.0
1,FL,House/Duplex,32400.0,,0,
0,FL,House/Duplex,,,0,
0,FL,Mobile Home,30000.0,,0,0.0
0,FL,House/Duplex,12000.0,,0,0.0
0,FL,Apartment,,,0,
0,LA,Mobile Home,26000.0,,0,0.0
0,TX,Other,22000.0,,0,0.0
0,FL,House/Duplex,9990.0,,0,
0,FL,House/Duplex,49920.0,,0,
0,LA,House/Duplex,120000.0,,0,
1,FL,Apartment,9060.0,,0,
0,LA,Other,,,0,
1,FL,Apartment,18200.0,,0,0.0
0,FL,House/Duplex,35000.0,,0,
0,FL,Apartment,13000.0,,0,0.0
0,FL,Apartment,35000.0,,0,
0,LA,Mobile Home,39000.0,,0,
0,FL,Other,14000.0,,0,0.0
1,FL,House/Duplex,,,0,
0,FL,Townhouse,29000.0,,0,
1,TX,Other,,,0,0.0
1,PR,House/Duplex,,,0,
0,LA,Apartment,2000.0,,0,0.0
0,LA,Apartment,10896.0,,0,
0,FL,House/Duplex,59999.0,,0,0.0
1,TX,House/Duplex,,,0,
0,FL,Apartment,6000.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,TX,House/Duplex,60000.0,,0,
0,TX,House/Duplex,15000.0,,0,0.0
0,FL,Townhouse,12677.0,,0,0.0
1,TX,Apartment,9120.0,,0,
1,FL,Other,26000.0,,0,
0,FL,House/Duplex,6636.0,,0,0.0
0,LA,House/Duplex,17000.0,,0,0.0
0,TX,House/Duplex,,,0,0.0
1,FL,House/Duplex,52684.0,,0,
1,PR,House/Duplex,60000.0,,0,
1,NC,Townhouse,14478.0,,0,0.0
0,TX,Mobile Home,10400.0,,0,
0,TX,Apartment,3000.0,,0,0.0
0,FL,Apartment,22000.0,,0,
1,LA,Apartment,2000.0,,0,0.0
1,PR,Apartment,20172.0,,0,
0,FL,Mobile Home,16000.0,,0,0.0
1,TX,House/Duplex,49661.0,,0,0.0
1,FL,House/Duplex,30000.0,,0,0.0
0,FL,House/Duplex,15000.0,,0,0.0
0,FL,House/Duplex,22000.0,,0,
1,LA,House/Duplex,,,0,0.0
0,FL,Apartment,,,0,0.0
0,LA,House/Duplex,36000.0,,0,
0,FL,Mobile Home,24385.0,,0,
0,TX,Apartment,16080.0,,0,0.0
1,TX,House/Duplex,52.0,,0,40.0
0,LA,House/Duplex,,,0,
0,FL,Apartment,8640.0,,0,
1,TX,House/Duplex,,2297.28,0,10.0
0,LA,House/Duplex,0.0,,0,0.0
0,FL,House/Duplex,45388.0,,0,0.0
0,LA,House/Duplex,19000.0,,0,
1,FL,House/Duplex,57000.0,,0,0.0
0,LA,House/Duplex,12573.0,,0,0.0
0,LA,House/Duplex,80000.0,,0,
0,LA,Apartment,1500.0,,0,
1,FL,Mobile Home,,,0,
0,FL,House/Duplex,14952.0,,0,
1,PR,Townhouse,11184.0,,0,0.0
0,FL,House/Duplex,41600.0,,0,
0,FL,Townhouse,16800.0,,0,0.0
1,PR,House/Duplex,8820.0,413.86,0,2.0
0,TX,House/Duplex,55000.0,,0,0.0
1,FL,House/Duplex,,,0,0.0
0,TX,Mobile Home,43392.0,,0,0.0
0,FL,House/Duplex,65000.0,,0,0.0
1,LA,House/Duplex,2600.0,,0,4.0
1,FL,House/Duplex,27000.0,,0,0.0
1,PR,Apartment,19760.0,,0,0.0
1,PR,House/Duplex,,824.62,0,0.0
1,FL,Other,,,0,0.0
1,TX,House/Duplex,,,0,1.0
0,FL,Mobile Home,17880.0,,0,
0,FL,House/Duplex,68000.0,,0,
0,FL,House/Duplex,24000.0,,0,
1,FL,Mobile Home,52850.0,,0,
0,TX,House/Duplex,120000.0,,0,0.0
1,PR,House/Duplex,15600.0,480.09,0,0.0
0,TX,Mobile Home,55000.0,,0,0.0
1,TX,House/Duplex,,,0,63.0
0,FL,House/Duplex,30000.0,,0,0.0
0,TX,House/Duplex,55000.0,,0,
1,PR,House/Duplex,,,0,
1,FL,Other,,,0,
1,TX,House/Duplex,30000.0,9779.14,0,9.0
0,FL,Mobile Home,9060.0,499.5,0,0.0
0,TX,House/Duplex,14700.0,,0,0.0
0,TX,House/Duplex,127000.0,,0,0.0
0,FL,House/Duplex,60000.0,,0,
0,NC,Mobile Home,9000.0,,0,0.0
0,TX,House/Duplex,81000.0,,0,
0,LA,Mobile Home,14400.0,,0,0.0
0,FL,House/Duplex,,,0,
0,LA,Apartment,33000.0,,0,0.0
0,FL,Condo,15000.0,,0,
1,PR,Other,18000.0,,0,
1,FL,Other,,,0,
0,NC,House/Duplex,125000.0,16103.22,0,12.0
0,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,28000.0,,0,0.0
1,PR,Other,,,0,
1,TX,House/Duplex,150000.0,32998.2,0,58.0
1,TX,House/Duplex,17592.0,10218.94,0,4.0
0,TX,Apartment,42000.0,,0,
1,TX,Apartment,31200.0,,0,
1,TX,House/Duplex,28000.0,,0,0.0
1,FL,House/Duplex,70000.0,,0,
1,LA,Apartment,42000.0,,0,0.0
0,LA,Apartment,1500.0,,0,
1,PR,House/Duplex,8940.0,918.0,1,0.0
1,FL,Apartment,10000.0,,0,0.0
0,NC,House/Duplex,25677.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,FL,Townhouse,40000.0,,0,
1,FL,Apartment,10560.0,,0,
1,TX,House/Duplex,120000.0,19409.76,0,5.0
1,PR,House/Duplex,55000.0,1273.26,0,0.0
0,FL,House/Duplex,8820.0,,0,1.0
1,PR,House/Duplex,6156.0,,0,0.0
0,FL,Apartment,35000.0,,0,
1,LA,House/Duplex,,,0,0.0
0,TX,Apartment,9396.0,,0,
1,FL,Apartment,15000.0,,0,
0,TX,House/Duplex,24500.0,,0,0.0
1,TX,Travel Trailer,6000.0,,0,1.0
0,FL,House/Duplex,112800.0,,0,0.0
1,FL,Mobile Home,,,0,
0,LA,House/Duplex,150000.0,,0,0.0
0,LA,House/Duplex,160000.0,,0,
0,FL,House/Duplex,34800.0,,0,0.0
1,FL,House/Duplex,,,0,
0,FL,House/Duplex,,,0,
1,FL,House/Duplex,96945.0,,0,
1,TX,House/Duplex,81000.0,15840.25,0,8.0
0,TX,House/Duplex,15000.0,,0,1.0
0,TX,Travel Trailer,24000.0,,0,1.0
0,TX,House/Duplex,61444.0,,0,
0,FL,House/Duplex,167000.0,,0,0.0
1,TX,House/Duplex,112000.0,,0,33.0
0,TX,House/Duplex,12000.0,1867.92,0,0.0
1,FL,Apartment,8400.0,,0,
0,TX,House/Duplex,140000.0,,0,
1,LA,House/Duplex,5000.0,,0,1.0
1,TX,Apartment,1720.0,,0,
1,FL,Mobile Home,15000.0,,0,0.0
1,TX,Mobile Home,2784.0,,0,15.0
1,LA,House/Duplex,20000.0,,0,0.0
0,TX,Mobile Home,20400.0,,0,
0,FL,Apartment,,,0,
1,LA,House/Duplex,38000.0,,0,0.0
0,FL,House/Duplex,0.0,,0,0.0
0,FL,House/Duplex,78367.0,,0,0.0
0,FL,House/Duplex,65000.0,,0,
0,TX,Apartment,,,0,
1,TX,Other,,,0,
0,LA,House/Duplex,50000.0,,0,
1,TX,House/Duplex,70000.0,,0,0.0
0,TX,House/Duplex,18000.0,,0,0.0
1,FL,Condo,,,0,
1,PR,House/Duplex,12000.0,,0,0.0
0,FL,House/Duplex,24000.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
1,FL,Other,160000.0,,0,
1,TX,House/Duplex,10244.0,,0,1.0
0,FL,Condo,31000.0,,0,
0,LA,Apartment,,,0,
0,TX,House/Duplex,4600.0,,0,
0,LA,House/Duplex,2850.0,,0,
0,FL,Mobile Home,41364.0,,0,
0,FL,Apartment,11232.0,,0,
0,LA,Mobile Home,,,0,0.0
1,FL,House/Duplex,,,0,
0,TX,House/Duplex,,,0,0.0
0,TX,Apartment,15000.0,,0,
1,PR,House/Duplex,8760.0,,0,0.0
0,LA,House/Duplex,67900.0,,0,0.0
1,LA,House/Duplex,45000.0,,0,0.0
1,TX,Other,98000.0,,0,0.0
0,NC,House/Duplex,33000.0,,0,0.0
0,NC,House/Duplex,66000.0,,0,0.0
0,NC,Townhouse,32000.0,,0,
0,FL,House/Duplex,,,0,0.0
0,LA,House/Duplex,56000.0,,0,1.0
1,PR,Townhouse,,,0,0.0
0,LA,House/Duplex,38400.0,,0,
0,FL,House/Duplex,26000.0,,0,
1,PR,House/Duplex,3936.0,1106.51,0,0.0
0,LA,House/Duplex,215000.0,,0,
0,LA,House/Duplex,,,0,0.0
1,PR,House/Duplex,4800.0,,0,0.0
1,TX,House/Duplex,2400.0,12713.04,0,6.0
1,FL,Apartment,9800.0,,0,
0,TX,Apartment,45000.0,,0,
1,TX,Townhouse,130000.0,,0,8.0
1,FL,Travel Trailer,11000.0,,0,0.0
0,FL,House/Duplex,20707.0,,0,0.0
1,PR,House/Duplex,80000.0,,0,
0,LA,Mobile Home,,5641.35,0,0.0
0,TX,House/Duplex,107000.0,,0,0.0
1,TX,House/Duplex,8000.0,,0,
0,FL,Apartment,10404.0,,0,0.0
0,LA,House/Duplex,23608.0,,0,0.0
1,FL,House/Duplex,34000.0,,0,0.0
0,LA,House/Duplex,16000.0,,0,0.0
0,LA,House/Duplex,11640.0,1500.0,0,0.0
0,NC,House/Duplex,130000.0,,0,
1,PR,House/Duplex,52800.0,,0,
1,FL,Apartment,,,0,
0,FL,House/Duplex,11000.0,,0,0.0
0,FL,House/Duplex,13440.0,,0,
0,FL,House/Duplex,,,0,
1,TX,Other,3000.0,,0,
1,LA,House/Duplex,51456.0,,0,0.0
0,FL,House/Duplex,55000.0,,0,0.0
0,TX,Apartment,1700.0,,0,
0,TX,House/Duplex,36996.0,,0,
1,PR,Apartment,,,0,0.0
1,FL,House/Duplex,10000.0,,0,
0,TX,House/Duplex,,,0,
0,TX,House/Duplex,170000.0,2746.22,0,1.0
1,FL,Apartment,,,0,0.0
0,LA,Townhouse,48629.0,,0,
0,TX,House/Duplex,43000.0,,0,
1,PR,Apartment,42000.0,,0,0.0
1,FL,House/Duplex,1202.0,,0,0.0
1,FL,House/Duplex,55000.0,499.5,0,0.0
0,NC,Mobile Home,5000.0,,0,
0,FL,House/Duplex,58000.0,,0,0.0
0,TX,House/Duplex,,,0,0.0
0,FL,House/Duplex,32000.0,,0,0.0
0,FL,Townhouse,41000.0,,0,
0,LA,House/Duplex,62250.0,,0,
1,PR,House/Duplex,24000.0,,0,0.0
0,TX,House/Duplex,60000.0,,0,
1,PR,Apartment,9168.0,,0,
1,TX,Mobile Home,9000.0,573.82,0,9.0
0,FL,House/Duplex,42000.0,,0,
1,PR,House/Duplex,,,0,
0,TX,House/Duplex,9528.0,3670.12,0,0.0
0,LA,House/Duplex,15600.0,3234.32,0,0.0
0,LA,Apartment,12000.0,,0,
0,TX,House/Duplex,70000.0,,0,
1,FL,Apartment,54000.0,,0,
0,LA,Townhouse,60000.0,,0,
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,45225.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
1,FL,Condo,30000.0,,0,
0,FL,Mobile Home,43000.0,,0,0.0
0,LA,Apartment,1500.0,,0,
0,FL,Mobile Home,36000.0,,0,0.0
0,FL,Apartment,4000.0,,0,0.0
0,LA,Apartment,25000.0,,0,
1,PR,House/Duplex,9888.0,,0,0.0
1,PR,Apartment,,,0,
0,TX,House/Duplex,,,0,
1,FL,House/Duplex,59596.0,,0,
0,TX,Apartment,24000.0,,0,0.0
0,TX,House/Duplex,14400.0,,0,0.0
1,TX,Other,30000.0,,0,
1,LA,Mobile Home,32000.0,,0,0.0
1,FL,House/Duplex,19000.0,,0,
0,PR,House/Duplex,,,0,
1,PR,House/Duplex,8304.0,,0,0.0
0,TX,House/Duplex,24150.0,,0,0.0
0,LA,House/Duplex,14000.0,,0,
1,PR,House/Duplex,4800.0,,0,0.0
0,NC,House/Duplex,90000.0,,0,
0,FL,Apartment,45000.0,,0,0.0
0,LA,House/Duplex,22584.0,,0,0.0
1,PR,Townhouse,5760.0,,0,
0,TX,Townhouse,48000.0,,0,
1,PR,House/Duplex,8430.0,,0,
1,TX,House/Duplex,2800.0,,0,
0,FL,House/Duplex,25000.0,,0,
0,FL,House/Duplex,15000.0,,0,
1,FL,House/Duplex,54000.0,,0,
0,FL,Mobile Home,2400.0,,0,0.0
0,FL,Mobile Home,24000.0,,0,
1,PR,House/Duplex,6960.0,,0,0.0
0,FL,House/Duplex,65000.0,,0,
0,LA,House/Duplex,60000.0,,0,
0,FL,Apartment,42000.0,,0,
0,TX,House/Duplex,28600.0,,0,2.0
1,FL,Apartment,,,0,
0,FL,House/Duplex,58000.0,,0,
1,PR,House/Duplex,13200.0,,0,0.0
0,FL,House/Duplex,7200.0,,0,
0,PR,House/Duplex,15600.0,,0,0.0
1,LA,House/Duplex,30000.0,,0,
0,TX,Apartment,30000.0,,0,
0,TX,Townhouse,48923.0,,0,16.0
0,PR,House/Duplex,16000.0,1278.66,0,0.0
1,PR,House/Duplex,105000.0,,0,0.0
0,TX,House/Duplex,21600.0,,0,0.0
0,LA,House/Duplex,80000.0,,0,
0,NC,House/Duplex,24000.0,,0,
1,PR,Apartment,24000.0,,0,
1,FL,House/Duplex,130547.0,,0,
1,PR,House/Duplex,942200.0,367.27,0,0.0
0,FL,House/Duplex,,,0,
1,PR,House/Duplex,613200.0,6635.77,0,0.0
0,FL,House/Duplex,48000.0,,0,
1,PR,House/Duplex,30000.0,33300.0,0,25.0
0,FL,House/Duplex,12000.0,,0,
0,FL,Other,16800.0,,0,0.0
0,LA,House/Duplex,24000.0,,0,0.0
1,TX,Apartment,61000.0,,0,33.0
1,PR,House/Duplex,28800.0,,0,0.0
1,PR,House/Duplex,5200.0,,0,0.0
0,FL,Apartment,18200.0,,0,0.0
1,TX,House/Duplex,30000.0,,0,0.0
1,PR,House/Duplex,7540.0,,0,
1,PR,House/Duplex,5400.0,886.2,0,0.0
0,LA,Apartment,8000.0,,0,
0,FL,House/Duplex,25000.0,,0,
0,FL,House/Duplex,23000.0,,0,0.0
0,LA,House/Duplex,38000.0,,0,0.0
0,FL,Mobile Home,24000.0,,0,0.0
0,FL,House/Duplex,75000.0,,0,
1,TX,House/Duplex,50000.0,,0,0.0
0,FL,House/Duplex,22000.0,,0,
1,FL,Apartment,48000.0,,0,
1,FL,House/Duplex,2000.0,,0,
0,LA,House/Duplex,50000.0,,0,
0,FL,House/Duplex,75000.0,,0,0.0
0,FL,House/Duplex,,,0,
1,TX,House/Duplex,60000.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,NC,Mobile Home,37500.0,,0,0.0
0,FL,Other,,,0,
0,LA,Apartment,9000.0,,0,0.0
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,18720.0,,0,0.0
0,TX,Apartment,29000.0,,0,
0,FL,House/Duplex,30000.0,,0,
0,TX,House/Duplex,50000.0,,0,0.0
1,TX,House/Duplex,24960.0,767.04,0,0.0
0,LA,Townhouse,34248.0,,0,0.0
0,TX,House/Duplex,14400.0,,0,0.0
1,FL,House/Duplex,34860.0,,0,
0,LA,House/Duplex,,,0,0.0
1,PR,House/Duplex,110000.0,,0,0.0
1,TX,House/Duplex,,,0,0.0
0,TX,House/Duplex,32000.0,,0,0.0
0,FL,House/Duplex,30364.0,,0,
0,TX,Apartment,8688.0,,0,5.0
0,TX,House/Duplex,,,0,
0,FL,House/Duplex,300000.0,,0,0.0
1,FL,House/Duplex,24000.0,,0,0.0
1,PR,Apartment,4800.0,,0,0.0
1,PR,House/Duplex,37800.0,,0,
1,FL,House/Duplex,80000.0,,0,
0,LA,House/Duplex,26400.0,,0,
1,FL,Condo,54000.0,,0,
0,FL,House/Duplex,85000.0,,0,
0,TX,Other,53760.0,,0,
1,FL,House/Duplex,28000.0,,0,0.0
0,FL,House/Duplex,58000.0,,0,
1,PR,House/Duplex,93306.0,,0,
1,PR,Military Housing,23233.0,,0,
1,FL,Other,12240.0,,0,
0,FL,Mobile Home,18200.0,,0,
1,FL,Apartment,15600.0,,0,
0,LA,Apartment,,,0,
1,TX,Apartment,8820.0,,0,
0,FL,Townhouse,26000.0,,0,
0,FL,House/Duplex,49000.0,,0,0.0
1,FL,House/Duplex,12000.0,1000.0,0,0.0
1,PR,House/Duplex,30000.0,,0,
1,FL,House/Duplex,,,0,
0,FL,House/Duplex,60000.0,,0,0.0
0,FL,Other,5000000.0,,0,
0,TX,House/Duplex,12000.0,,0,
0,TX,House/Duplex,18000.0,,0,0.0
0,TX,House/Duplex,30000.0,,0,
0,FL,Apartment,,,0,
1,PR,House/Duplex,,,0,
1,PR,House/Duplex,10896.0,,0,0.0
0,FL,House/Duplex,35000.0,,0,
0,FL,House/Duplex,,,0,
0,FL,Apartment,,,0,0.0
0,FL,House/Duplex,68000.0,,0,
1,TX,House/Duplex,39520.0,,0,0.0
0,FL,Other,,,0,
0,FL,House/Duplex,,,0,0.0
0,LA,House/Duplex,30000.0,,0,0.0
0,FL,House/Duplex,75000.0,,0,
1,TX,House/Duplex,20000.0,,0,
0,TX,Apartment,26400.0,,0,
0,FL,Mobile Home,22800.0,1439.09,0,0.0
1,TX,House/Duplex,13000.0,,0,
0,TX,Apartment,1500.0,,0,
0,FL,House/Duplex,42000.0,,0,
